sub	ses	modality	run	task	acq	dir	filepath	AcquisitionDate	AcquisitionTime	sbref
03	01	T2w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/anat/sub-03_ses-01_run-01_T2w.nii.gz		19:00:29.127500	
03	01	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-01_bold.nii.gz		19:57:34.200000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-01_sbref.nii.gz
03	01	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-02_bold.nii.gz		17:43:22.937500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-02_sbref.nii.gz
03	01	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-03_bold.nii.gz		20:03:39.997500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-03_sbref.nii.gz
03	01	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-04_bold.nii.gz		17:49:35.602500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-04_sbref.nii.gz
03	01	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-05_bold.nii.gz		20:09:41.212500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-05_sbref.nii.gz
03	01	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-06_bold.nii.gz		17:55:47.525000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-06_sbref.nii.gz
03	01	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-07_bold.nii.gz		20:15:40.065000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-07_sbref.nii.gz
03	01	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-08_bold.nii.gz		18:01:53.615000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-08_sbref.nii.gz
03	01	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-09_bold.nii.gz		18:07:52.190000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-09_sbref.nii.gz
03	01	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-10_bold.nii.gz		18:53:59.507500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-10_sbref.nii.gz
03	01	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retCB_run-01_bold.nii.gz		18:27:7.842500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retCB_run-01_sbref.nii.gz
03	01	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retCB_run-02_bold.nii.gz		18:47:12.090000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retCB_run-02_sbref.nii.gz
03	01	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retRW_run-01_bold.nii.gz		18:20:32.200000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retRW_run-01_sbref.nii.gz
03	01	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retRW_run-02_bold.nii.gz		18:40:52.245000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retRW_run-02_sbref.nii.gz
03	01	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-01_sbref.nii.gz		19:57:22.200000	
03	01	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-02_sbref.nii.gz		17:43:10.937500	
03	01	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-03_sbref.nii.gz		20:03:27.997500	
03	01	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-04_sbref.nii.gz		17:49:23.602500	
03	01	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-05_sbref.nii.gz		20:09:29.212500	
03	01	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-06_sbref.nii.gz		17:55:35.525000	
03	01	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-07_sbref.nii.gz		20:15:28.065000	
03	01	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-08_sbref.nii.gz		18:01:41.615000	
03	01	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-09_sbref.nii.gz		18:07:40.190000	
03	01	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-fLoc_run-10_sbref.nii.gz		18:53:47.507500	
03	01	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retCB_run-01_sbref.nii.gz		18:26:55.842500	
03	01	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retCB_run-02_sbref.nii.gz		18:47:0.090000	
03	01	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retRW_run-01_sbref.nii.gz		18:20:20.200000	
03	01	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-01/func/sub-03_ses-01_task-retRW_run-02_sbref.nii.gz		18:40:40.245000	
03	02	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/anat/sub-03_ses-02_run-01_T1w.nii		18:01:11.842500	
03	02	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/anat/sub-03_ses-02_run-01_T1w.nii.gz		18:01:11.842500	
03	02	T2w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/anat/sub-03_ses-02_run-01_T2w.nii.gz		19:09:37.270000	
03	02	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-01_bold.nii.gz		18:15:35.570000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-01_sbref.nii.gz
03	02	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-02_bold.nii.gz		18:21:40.865000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-02_sbref.nii.gz
03	02	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-03_bold.nii.gz		18:27:43.742500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-03_sbref.nii.gz
03	02	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-04_bold.nii.gz		18:34:14.405000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-04_sbref.nii.gz
03	02	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-05_bold.nii.gz		18:40:10.182500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-05_sbref.nii.gz
03	02	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-06_bold.nii.gz		20:05:31.405000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-06_sbref.nii.gz
03	02	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-07_bold.nii.gz		20:11:32.157500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-07_sbref.nii.gz
03	02	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-08_bold.nii.gz		20:17:28.847500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-08_sbref.nii.gz
03	02	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-09_bold.nii.gz		20:23:52.205000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-09_sbref.nii.gz
03	02	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-10_bold.nii.gz		20:29:48.445000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-10_sbref.nii.gz
03	02	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retCB_run-01_bold.nii.gz		19:03:48.095000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retCB_run-01_sbref.nii.gz
03	02	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retCB_run-02_bold.nii.gz		19:58:46.730000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retCB_run-02_sbref.nii.gz
03	02	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retFF_run-01_bold.nii.gz		18:56:55.675000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retFF_run-01_sbref.nii.gz
03	02	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retFF_run-02_bold.nii.gz		19:52:25.425000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retFF_run-02_sbref.nii.gz
03	02	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retRW_run-01_bold.nii.gz		18:49:59.135000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retRW_run-01_sbref.nii.gz
03	02	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retRW_run-02_bold.nii.gz		19:46:0.895000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retRW_run-02_sbref.nii.gz
03	02	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-01_sbref.nii.gz		18:13:34.995000	
03	02	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-02_sbref.nii.gz		18:15:21.570000	
03	02	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-03_sbref.nii.gz		18:21:26.865000	
03	02	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-04_sbref.nii.gz		18:27:29.742500	
03	02	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-05_sbref.nii.gz		18:34:0.405000	
03	02	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-06_sbref.nii.gz		18:39:56.182500	
03	02	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-07_sbref.nii.gz		20:05:17.405000	
03	02	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-08_sbref.nii.gz		20:11:18.157500	
03	02	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-09_sbref.nii.gz		20:17:14.847500	
03	02	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-fLoc_run-10_sbref.nii.gz		20:23:38.205000	
03	02	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retCB_run-01_sbref.nii.gz		19:03:34.095000	
03	02	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retCB_run-02_sbref.nii.gz		19:58:32.730000	
03	02	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retFF_run-01_sbref.nii.gz		18:56:41.675000	
03	02	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retFF_run-02_sbref.nii.gz		19:52:11.425000	
03	02	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retRW_run-01_sbref.nii.gz		18:49:45.135000	
03	02	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-02/func/sub-03_ses-02_task-retRW_run-02_sbref.nii.gz		19:45:46.895000	
03	03	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/anat/sub-03_ses-03_run-01_T1w.nii		15:13:26.942500	
03	03	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/anat/sub-03_ses-03_run-01_T1w.nii.gz		15:13:26.942500	
03	03	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-01_bold.nii.gz		15:25:49.752500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-01_sbref.nii.gz
03	03	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-02_bold.nii.gz		15:31:54.197500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-02_sbref.nii.gz
03	03	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-03_bold.nii.gz		15:37:51.430000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-03_sbref.nii.gz
03	03	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-04_bold.nii.gz		15:44:13.392500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-04_sbref.nii.gz
03	03	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-05_bold.nii.gz		15:50:9.570000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-05_sbref.nii.gz
03	03	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-06_bold.nii.gz		17:33:16.227500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-06_sbref.nii.gz
03	03	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-07_bold.nii.gz		17:40:31.822500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-07_sbref.nii.gz
03	03	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-08_bold.nii.gz		17:46:28.152500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-08_sbref.nii.gz
03	03	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-09_bold.nii.gz		17:52:25.272500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-09_sbref.nii.gz
03	03	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-10_bold.nii.gz		17:58:29.170000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-10_sbref.nii.gz
03	03	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retCB_run-01_bold.nii.gz		16:15:45.575000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retCB_run-01_sbref.nii.gz
03	03	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retCB_run-02_bold.nii.gz		17:24:45.902500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retCB_run-02_sbref.nii.gz
03	03	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retFF_run-01_bold.nii.gz		16:09:20.447500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retFF_run-01_sbref.nii.gz
03	03	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retFF_run-02_bold.nii.gz		17:18:25.605000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retFF_run-02_sbref.nii.gz
03	03	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retRW_run-01_bold.nii.gz		16:01:50.002500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retRW_run-01_sbref.nii.gz
03	03	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retRW_run-02_bold.nii.gz		17:11:52.605000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retRW_run-02_sbref.nii.gz
03	03	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-01_sbref.nii.gz		15:25:35.752500	
03	03	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-02_sbref.nii.gz		15:31:40.197500	
03	03	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-03_sbref.nii.gz		15:37:37.430000	
03	03	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-04_sbref.nii.gz		15:43:59.392500	
03	03	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-05_sbref.nii.gz		15:49:55.570000	
03	03	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-06_sbref.nii.gz		17:33:2.227500	
03	03	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-07_sbref.nii.gz		17:40:17.822500	
03	03	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-08_sbref.nii.gz		17:46:14.152500	
03	03	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-09_sbref.nii.gz		17:52:11.272500	
03	03	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-fLoc_run-10_sbref.nii.gz		17:58:15.170000	
03	03	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retCB_run-01_sbref.nii.gz		16:15:31.575000	
03	03	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retCB_run-02_sbref.nii.gz		17:24:31.902500	
03	03	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retFF_run-01_sbref.nii.gz		16:09:6.447500	
03	03	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retFF_run-02_sbref.nii.gz		17:18:11.605000	
03	03	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retRW_run-01_sbref.nii.gz		16:01:36.002500	
03	03	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-03/func/sub-03_ses-03_task-retRW_run-02_sbref.nii.gz		17:11:38.605000	
03	04	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/anat/sub-03_ses-04_run-01_T1w.nii		18:22:24.480000	
03	04	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/anat/sub-03_ses-04_run-01_T1w.nii.gz		18:22:24.480000	
03	04	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/func/sub-03_ses-04_task-fLoc_run-01_bold.nii.gz		18:37:4.187500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/func/sub-03_ses-04_task-fLoc_run-01_sbref.nii.gz
03	04	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/func/sub-03_ses-04_task-fLoc_run-02_bold.nii.gz		18:43:3.650000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/func/sub-03_ses-04_task-fLoc_run-02_sbref.nii.gz
03	04	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/func/sub-03_ses-04_task-fLoc_run-03_bold.nii.gz		18:49:5.540000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/func/sub-03_ses-04_task-fLoc_run-03_sbref.nii.gz
03	04	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/func/sub-03_ses-04_task-fLoc_run-04_bold.nii.gz		18:55:43.107500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-03/ses-04/func/sub-03_ses-04_task-fLoc_run-04_sbref.nii.gz
